ID,ipm,base ipm,band,lemma,base lemma,POS,MWE,lexical item,sense indication,"MicroSort",notMWE,isLEMMA,hasGLOSS
6319,28.0,28.0,B1,szkolnictwo,szkolnictwo,n,,szkolnictwo,,1,,,
2681,28.0,28.0,B1,mecz,mecz,n,,mecz,,1,,,
3793,28.0,28.0,B1,owszem,owszem,adv,,owszem,,1,,,
5881,28.0,28.0,B1,smutny,smutny,adj,,smutny,,1,,,
6069,28.0,28.0,B1,start,start,n,,start,,1,,,
7306,28.0,28.0,B1,wojewoda,wojewoda,n,,wojewoda,,1,,,
1768,27.9,27.9,B1,japoński,japoński,adj,,japoński,,1,,,
1119,27.9,27.9,B1,dziennie,dziennie,adv,,dziennie,,1,,,
8315,27.9,27.9,B1,znosić,znosić,v,,znosić,tolerować,1,,,
6456,27.9,27.9,B1,świecić,świecić,v,,świecić,,1,,,
1833,27.9,27.9,B1,jutro,jutro,adv,,jutro,,1,,,
3126,27.9,27.9,B1,nieliczny,nieliczny,adj,,nieliczny,,1,,,
3332,27.9,27.9,B1,obniżyć,obniżyć,v,,obniżyć,zredukować,1,,,
39,27.8,27.8,B1,akceptować,akceptować,v,,akceptować,,1,,,
2018,27.8,27.8,B1,kolano,kolano,n,,kolano,,1,,,
7239,27.8,27.8,B1,wirtualny,wirtualny,adj,,wirtualny,,1,,,
5631,27.8,27.8,B1,sąsiad/ka,sąsiad/ka,n,,sąsiad/ka,,1,,,
6664,27.8,27.8,B1,trójka,trójka,n,,trójka,,1,,,
5357,27.8,27.8,B1,roboczy,roboczy,adj,,roboczy,,1,,,
4492,27.8,27.8,B1,pośrednictwo,pośrednictwo,n,,pośrednictwo,,1,,,
7676,27.8,27.8,B1,wytrzymać,wytrzymać,v,,wytrzymać,,1,,,
5361,27.8,27.8,B1,robotniczy,robotniczy,n,,robotniczy,,1,,,
1045,27.7,27.7,B1,dworzec,dworzec,n,,dworzec,,1,,,
7904,27.7,27.7,B1,zamknięty,zamknięty,adj,,zamknięty,nieczynny,1,,,
8418,27.7,27.7,B1,żądanie,żądanie,n,,żądanie,,1,,,
795,27.7,27.7,B1,delegacja,delegacja,n,,delegacja,,1,,,
1770,27.7,27.7,B1,jasno,jasno,adv,,jasno,świecić,1,,,
662,27.7,27.7,B1,cudowny,cudowny,adj,,cudowny,,1,,,
3647,27.7,27.7,B1,opanować,opanować,v,,opanować,zawładnąć,1,,,
6172,27.7,27.7,B1,studencki,studencki,adj,,studencki,,1,,,
4136,27.7,27.7,B1,poczekać,poczekać,v,,poczekać,,1,,,
6606,27.6,27.6,B1,topić,topić,v,,topić,rozpuszczać,1,,,
6650,27.6,27.6,B1,trawa,trawa,n,,trawa,,1,,,
3420,27.6,27.6,B1,odchodzić,odchodzić,v,,odchodzić,odgałęziać się,1,,,
4336,27.6,27.6,B1,pomieszczenie,pomieszczenie,n,,pomieszczenie,,1,,,
5628,27.6,27.6,B1,sądowy,sądowy,adj,sala sądowa,sala sądowa,,2,,,
1453,27.6,27.6,B1,głupi,głupi,adj,,głupi,,1,,,
3192,27.6,27.6,B1,nieszczęście,nieszczęście,n,,nieszczęście,,1,,,
3507,27.5,27.5,B1,odrębny,odrębny,adj,,odrębny,,1,,,
7610,27.5,27.5,B1,wypaść,wypaść,v,,wypaść,np. z pudełka,1,,,
8437,27.5,27.5,B1,żółty,żółty,adj,,żółty,,1,,,
6513,27.5,27.5,B1,teatralny,teatralny,adj,,teatralny,,1,,,
4546,27.5,27.5,B1,powiększyć,powiększyć,v,,powiększyć,,1,,,
5272,27.5,27.5,B1,regulować,regulować,v,,regulować,nastawiać,1,,,
725,27.4,27.4,B1,czterdziesty,czterdziesty,num,,czterdziesty,,1,,,
695,27.4,27.4,B1,cząsteczka,cząsteczka,n,,cząsteczka,,1,,,
5369,27.4,27.4,B1,roczny,roczny,adj,,roczny,,1,,,
7673,27.4,27.4,B1,wytłumaczyć,wytłumaczyć,v,,wytłumaczyć,,1,,,
2561,27.4,27.4,B1,łazienka,łazienka,n,,łazienka,,1,,,
5924,27.3,27.3,B1,specyficzny,specyficzny,adj,,specyficzny,,1,,,
3562,27.3,27.3,B1,ogólnie,ogólnie,adv,,ogólnie,,1,,,
5590,27.3,27.3,B1,rzymski,rzymski,adj,,rzymski,,1,,,
5654,27.3,27.3,B1,sekcja,sekcja,n,,sekcja,"część, oddział",1,,,
7594,27.2,27.2,B1,wynająć,wynająć,v,,wynająć,,1,,,
6897,27.2,27.2,B1,upływ,upływ,n,,upływ,czasu,1,,,
2458,27.2,27.2,B1,licencja,licencja,n,,licencja,,1,,,
4414,27.2,27.2,B1,porozumieć się,porozumieć się,vr,,porozumieć się,,1,,,
3322,27.2,27.2,B1,obietnica,obietnica,n,,obietnica,,1,,,
5832,27.1,27.1,B1,sława,sława,n,,sława,,1,,,
632,27.1,27.1,B1,ciężar,ciężar,n,,ciężar,waga,1,,,
7988,27.1,27.1,B1,zasięg,zasięg,n,,zasięg,"strzału, rakiety itp.",1,,,
2750,27.1,27.1,B1,mięsień,mięsień,n,,mięsień,,1,,,
2648,27.1,27.1,B1,marzenie,marzenie,n,,marzenie,pragnienie,1,,,
6190,27.1,27.1,B1,stypendium,stypendium,n,,stypendium,,1,,,
6464,27.1,27.1,B1,świeży,świeży,adj,,świeży,,1,,,
2818,27.1,27.1,B1,moda,moda,n,,moda,,1,,,
2611,27.1,27.1,B1,malować,malować,v,,malować,,1,,,
3013,27.0,27.0,B1,narząd,narząd,n,,narząd,,1,,,
4504,27.0,27.0,B1,potencjał,potencjał,n,,potencjał,,1,,,
6002,27.0,27.0,B1,sprawny,sprawny,adj,,sprawny,,1,,,
6121,27.0,27.0,B1,stopniowo,stopniowo,adv,,stopniowo,,1,,,
1494,27.0,27.0,B1,gotować,gotować,v,,gotować,,1,,,
1495,27.0,27.0,B1,gotować się,gotować się,vr,,gotować się,"woda, zupa",1,,,
2890,26.9,26.9,B1,mylić,mylić,v,,mylić,,1,,,
3544,26.9,26.9,B1,odzyskać,odzyskać,v,,odzyskać,"zgubę, równowagę",1,,,
7603,26.9,26.9,B1,wynos,wynos,n,na wynos,na wynos,,2,,,
462,26.9,26.9,B1,budownictwo,budownictwo,n,,budownictwo,,1,,,
1633,26.9,26.9,B1,ideologia,ideologia,n,,ideologia,,1,,,
5318,26.9,26.9,B1,resort,resort,n,,resort,,1,,,
996,26.9,26.9,B1,dramatyczny,dramatyczny,adj,,dramatyczny,,1,,,
2682,26.9,26.9,B1,medal,medal,n,,medal,,1,,,
324,26.8,26.8,B1,bieda,bieda,n,,bieda,,1,,,
6341,26.8,26.8,B1,sztab,sztab,n,,sztab,"ekspertów, doradców",1,,,
4505,26.8,26.8,B1,potęga,potęga,n,,potęga,,1,,,
3953,26.8,26.8,B1,piasek,piasek,n,,piasek,,1,,,
6937,26.8,26.8,B1,urzędni-k/czka,urzędni-k/czka,n,,urzędni-k/czka,,1,,,
4166,26.8,26.8,B1,podejrzenie,podejrzenie,n,,podejrzenie,,1,,,
4668,26.8,26.8,B1,prawidłowy,prawidłowy,adj,,prawidłowy,,1,,,
3074,26.8,26.8,B1,nerwowy,nerwowy,adj,,nerwowy,człowiek,1,,,
6567,26.8,26.8,B1,terytorialny,terytorialny,adj,,terytorialny,,1,,,
1010,26.8,26.8,B1,drogowy,drogowy,adj,,drogowy,,1,,,
7970,26.8,26.8,B1,zarobić,zarobić,v,,zarobić,,1,,,
5927,26.7,26.7,B1,spektakl,spektakl,n,,spektakl,,1,,,
7941,26.7,26.7,B1,zapobiec,zapobiec,v,,zapobiec,,1,,,
579,26.7,26.7,B1,chrześcijaństwo,chrześcijaństwo,n,,chrześcijaństwo,,1,,,
6830,26.7,26.7,B1,układać,układać,v,,układać,,1,,,
7952,26.7,26.7,B1,zaprezentować,zaprezentować,v,,zaprezentować,,1,,,
716,26.7,26.7,B1,członkostwo,członkostwo,n,,członkostwo,,1,,,
4289,26.6,26.6,B1,pole,pole,n,,pole,pod uprawy,1,,,
6421,26.6,26.6,B1,śpiew,śpiew,n,,śpiew,,1,,,
8221,26.6,26.6,B1,zlikwidować,zlikwidować,v,,zlikwidować,,1,,,
1701,26.6,26.6,B1,intencja,intencja,n,,intencja,,1,,,
6724,26.6,26.6,B1,twór-ca/czyni,twór-ca/czyni,n,,twór-ca/czyni,,1,,,
6661,26.6,26.6,B1,troska,troska,n,,troska,dbałość,1,,,
6067,26.5,26.5,B1,starożytny,starożytny,adj,,starożytny,,1,,,
839,26.5,26.5,B1,doba,doba,n,,doba,,1,,,
1951,26.5,26.5,B1,kilkaset,kilkaset,pron,,kilkaset,,1,,,
4413,26.5,26.5,B1,porozmawiać,porozmawiać,v,,porozmawiać,,1,,,
4138,26.5,26.5,B1,poczta,poczta,n,,poczta,korespondencja,1,,,
5434,26.5,26.5,B1,rozkład,rozkład,n,,rozkład,destrukcja,1,,,
7588,26.5,26.5,B1,wymóg,wymóg,n,,wymóg,,1,,,
3994,26.5,26.5,B1,pieśń,pieśń,n,,pieśń,,1,,,
537,26.5,26.5,B1,chemia,chemia,n,,chemia,,1,,,
5670,26.5,26.5,B1,seminarium,seminarium,n,,seminarium,zajęcia na uniwersytecie,1,,,
6217,26.5,26.5,B1,swoboda,swoboda,n,,swoboda,,1,,,
6313,26.5,26.5,B1,szkodliwy,szkodliwy,adj,,szkodliwy,,1,,,
8139,26.4,26.4,B1,zegar,zegar,n,,zegar,,1,,,
180,26.4,26.4,B1,atomowy,atomowy,adj,,atomowy,,1,,,
712,26.4,26.4,B1,częściowo,częściowo,adv,,częściowo,,1,,,
3318,26.4,26.4,B1,obiecać,obiecać,v,,obiecać,,1,,,
6506,26.4,26.4,B1,targ,targ,n,,targ,,1,,,
4229,26.4,26.4,B1,poet-a/ka,poet-a/ka,n,,poet-a/ka,,1,,,
174,26.4,26.4,B1,atakować,atakować,v,,atakować,,1,,,
7743,26.4,26.4,B1,zaangażowanie,zaangażowanie,n,,zaangażowanie,"entuzjazm, uczestnictwo",1,,,
6855,26.4,26.4,B1,ułożyć,ułożyć,v,,ułożyć,uporządkować,1,,,
3999,26.4,26.4,B1,pięknie,pięknie,adv,,pięknie,,1,,,
6400,26.4,26.4,B1,ślub,ślub,n,,ślub,,1,,,
5454,26.4,26.4,B1,rozpatrzyć,rozpatrzyć,v,,rozpatrzyć,,1,,,
2007,26.3,26.3,B1,kochany,kochany,adj,,kochany,,1,,,
4827,26.3,26.3,B1,przeciwieństwo,przeciwieństwo,n,,przeciwieństwo,,1,,,
246,26.3,26.3,B1,bankowy,bankowy,adj,,bankowy,,1,,,
1271,26.3,26.3,B1,fałszywy,fałszywy,adj,,fałszywy,nieprawdziwy,1,,,
2606,26.3,26.3,B1,maksymalny,maksymalny,adj,,maksymalny,,1,,,
6424,26.3,26.3,B1,średnia,średnia,n,,średnia,,1,,,
6404,26.3,26.3,B1,śmiech,śmiech,n,,śmiech,,1,,,
2096,26.3,26.3,B1,komunizm,komunizm,n,,komunizm,,1,,,
747,26.3,26.3,B1,czynny,czynny,adj,,czynny,"sklep, muzeum itp.",1,,,
6429,26.3,26.3,B1,środa,środa,n,,środa,,1,,,
6483,26.3,26.3,B1,tajemniczy,tajemniczy,adj,,tajemniczy,,1,,,
6789,26.3,26.3,B1,uczestnictwo,uczestnictwo,n,,uczestnictwo,,1,,,
7328,26.3,26.3,B1,wóz,wóz,n,,wóz,konny,1,,,
3375,26.2,26.2,B1,obudzić,obudzić,v,,obudzić,,1,,,
3376,26.2,26.2,B1,obudzić się,obudzić się,vr,,obudzić się,,1,,,
7862,26.2,26.2,B1,zaleta,zaleta,n,,zaleta,,1,,,
7918,26.2,26.2,B1,zapach,zapach,n,,zapach,,1,,,
5150,26.2,26.2,B1,publicznie,publicznie,adv,,publicznie,,1,,,
5547,26.2,26.2,B1,rynkowy,rynkowy,adj,,rynkowy,,1,,,
5695,26.2,26.2,B1,sezon,sezon,n,,sezon,,1,,,
4231,26.2,26.2,B1,poezja,poezja,n,,poezja,,1,,,
5918,26.2,26.2,B1,specjalist-a/ka,specjalist-a/ka,n,,specjalist-a/ka,,1,,,
6389,26.1,26.1,B1,śledzić,śledzić,v,,śledzić,chodzić za kimś,1,,,
7233,26.1,26.1,B1,wino,wino,n,,wino,,1,,,
2027,26.1,26.1,B1,kolejność,kolejność,n,,kolejność,,1,,,
292,26.0,26.0,B1,bezpłatny,bezpłatny,adj,,bezpłatny,,1,,,
6386,26.0,26.0,B1,Śląsk,Śląsk,n,,Śląsk,,1,,,
22,26.0,26.0,B1,afera,afera,n,,afera,,1,,,
7667,26.0,26.0,B1,wysunąć,wysunąć,v,,wysunąć,szufladę,1,,,
3297,26.00,26.0,B1,obciążenie,obciążenie,n,,obciążenie,kłopot,1,,,
8100,26.0,26.0,B1,zdecydować się,zdecydować się,vr,zdecydować się na coś,zdecydować się na coś,,2,,,
5569,26.0,26.0,B1,rzeczni-k/czka,rzeczni-k/czka,n,,rzeczni-k/czka,rządu itp.,1,,,
1726,26.0,26.0,B1,inżynier,inżynier,n,,inżynier,,1,,,
3102,26.0,26.0,B1,niedługo,niedługo,adv,,niedługo,wkrótce,1,,,
6751,25.9,25.9,B1,ubezpieczyć,ubezpieczyć,v,,ubezpieczyć,,1,,,
3976,25.9,25.9,B1,pieniężny,pieniężny,adj,,pieniężny,,1,,,
3463,25.9,25.9,B1,odkrycie,odkrycie,n,,odkrycie,,1,,,
6824,25.9,25.9,B1,ujrzeć,ujrzeć,v,,ujrzeć,,1,,,
4787,25.8,25.8,B1,prowincja,prowincja,n,,prowincja,,1,,,
2202,25.8,25.8,B1,korupcja,korupcja,n,,korupcja,,1,,,
605,25.8,25.8,B1,cichy,cichy,adj,,cichy,,1,,,
1854,25.8,25.8,B1,kamienny,kamienny,adj,,kamienny,,1,,,
2945,25.8,25.8,B1,nagrać,nagrać,v,,nagrać,,1,,,
3280,25.8,25.8,B1,nóż,nóż,n,,nóż,,1,,,
4859,25.8,25.8,B1,przedtem,przedtem,adv,,przedtem,,1,,,
5624,25.8,25.8,B1,satysfakcja,satysfakcja,n,,satysfakcja,,1,,,
2672,25.8,25.8,B1,mądrość,mądrość,n,,mądrość,,1,,,
4911,25.7,25.7,B1,przemawiać,przemawiać,v,,przemawiać,wygłaszać mowę,1,,,
50,25.6,25.6,B1,aktualizacja,aktualizacja,n,,aktualizacja,,1,,,
4698,25.6,25.6,B1,prezent,prezent,n,,prezent,,1,,,
4167,25.6,25.6,B1,podejrzewać,podejrzewać,v,,podejrzewać,,1,,,
4299,25.6,25.6,B1,policjant/ka,policjant/ka,n,,policjant/ka,,1,,,
8086,25.6,25.6,B1,zbyt,zbyt,n,,zbyt,popyt,1,,,
584,25.6,25.6,B1,chwała,chwała,n,,chwała,,1,,,
1864,25.6,25.6,B1,kancelaria,kancelaria,n,,kancelaria,,1,,,
5033,25.6,25.6,B1,przyciągać,przyciągać,v,,przyciągać,,1,,,
6259,25.6,25.6,B1,szanować,szanować,v,,szanować,,1,,,
7220,25.6,25.6,B1,więzienie,więzienie,n,,więzienie,,1,,,
4740,25.6,25.6,B1,programowy,programowy,adj,,programowy,dotyczący polityki,1,,,
754,25.6,25.6,B1,czytanie,czytanie,n,,czytanie,,1,,,
1683,25.6,25.6,B1,instalacja,instalacja,n,,instalacja,programu,1,,,
5735,25.5,25.5,B1,siódmy,siódmy,num,,siódmy,,1,,,
3809,25.5,25.5,B1,padać,padać,v,,padać,"deszcz, śnieg itp.",1,,,
5582,25.5,25.5,B1,rzesza,rzesza,n,,rzesza,,1,,,
5951,25.5,25.5,B1,spodziewać się,spodziewać się,vr,,spodziewać się,,1,,,
315,25.5,25.5,B1,Biblia,Biblia,n,,Biblia,,1,,,
7936,25.5,25.5,B1,zaplanować,zaplanować,v,,zaplanować,,1,,,
4707,25.5,25.5,B1,prędko,prędko,adv,,prędko,,1,,,
6369,25.4,25.4,B1,szyja,szyja,n,,szyja,,1,,,
6754,25.4,25.4,B1,ubiegły,ubiegły,adj,,ubiegły,,1,,,
1577,25.4,25.4,B1,hala,hala,n,,hala,pomieszczenie,1,,,
8376,25.4,25.4,B1,zwolenni-k/czka,zwolenni-k/czka,n,,zwolenni-k/czka,,1,,,
1241,25.4,25.4,B1,etyczny,etyczny,adj,,etyczny,,1,,,
2093,25.4,25.4,B1,komunikat,komunikat,n,,komunikat,,1,,,
1965,25.4,25.4,B1,klatka,klatka,n,,klatka,w zoo,1,,,
639,25.4,25.4,B1,ciotka,ciotka,n,,ciotka,,1,,,
3969,25.3,25.3,B1,pielęgniarka,pielęgniarka,n,,pielęgniarka,,1,,,
4076,25.3,25.3,B1,płaszczyzna,płaszczyzna,n,,płaszczyzna,,1,,,
7023,25.3,25.3,B1,użytek,użytek,n,,użytek,,1,,,
5495,25.3,25.3,B1,róg,róg,n,,róg,"krowy, kozła",1,,,
5227,25.3,25.3,B1,ratować,ratować,v,,ratować,,1,,,
8160,25.3,25.3,B1,zeszły,zeszły,adj,,zeszły,"rok, tydzień",1,,,
1355,25.3,25.3,B1,front,front,n,,front,na wojnie,1,,,
4424,25.2,25.2,B1,portret,portret,n,,portret,,1,,,
5618,25.2,25.2,B1,samotny,samotny,adj,,samotny,człowiek,1,,,
6649,25.2,25.2,B1,trasa,trasa,n,,trasa,,1,,,
4121,25.2,25.2,B1,pochodzenie,pochodzenie,n,,pochodzenie,,1,,,
4475,25.2,25.2,B1,postulat,postulat,n,,postulat,,1,,,
4830,25.2,25.2,B1,przeciwni-k/czka,przeciwni-k/czka,n,,przeciwni-k/czka,,1,,,
2778,25.2,25.2,B1,minimalny,minimalny,adj,,minimalny,,1,,,
5775,25.2,25.2,B1,skok,skok,n,,skok,w sporcie,1,,,
6532,25.1,25.1,B1,teleskop,teleskop,n,,teleskop,,1,,,
1514,25.1,25.1,B1,grafika,grafika,n,,grafika,,1,,,
5332,25.1,25.1,B1,rewolucyjny,rewolucyjny,adj,,rewolucyjny,,1,,,
5740,25.1,25.1,B1,skała,skała,n,,skała,,1,,,
6882,25.1,25.1,B1,unikać,unikać,v,,unikać,,1,,,
2937,25.1,25.1,B1,nadzwyczajny,nadzwyczajny,adj,,nadzwyczajny,,1,,,
7659,25.1,25.1,B1,wystawić,wystawić,v,,wystawić,"głowę, rękę",1,,,
5343,25.1,25.1,B1,reżyser,reżyser,n,,reżyser,,1,,,
6636,25.1,25.1,B1,tragedia,tragedia,n,,tragedia,,1,,,
2511,25.0,25.0,B1,lotniczy,lotniczy,adj,,lotniczy,,1,,,
1332,25.0,25.0,B1,formalny,formalny,adj,,formalny,,1,,,
2821,25.0,25.0,B1,modernizacja,modernizacja,n,,modernizacja,,1,,,
8201,25.0,25.0,B1,zimno,zimno,adv,,zimno,,1,,,
4866,25.0,25.0,B1,przegląd,przegląd,n,,przegląd,"samochodu, uzębienia",1,,,
6112,25.0,25.0,B1,stop,stop,"n, interj",,stop,zatrzymanie,1,,,
5662,25.0,25.0,B1,seks,seks,n,,seks,,1,,,
3140,25.0,25.0,B1,nienawiść,nienawiść,n,,nienawiść,,1,,,
5333,25.0,25.0,B1,rezerwa,rezerwa,n,,rezerwa,zapas,1,,,
3249,24.9,24.9,B1,nisko,nisko,adv,,nisko,,1,,,
1184,24.9,24.9,B1,ekonomia,ekonomia,n,,ekonomia,nauka,1,,,
6907,24.9,24.9,B1,uprawniony,uprawniony,adj,uprawniony do czegoś,uprawniony do czegoś,,2,,,
420,24.9,24.9,B1,brama,brama,n,,brama,,1,,,
2789,24.9,24.9,B1,mistrzostwo,mistrzostwo,n,,mistrzostwo,,1,,,
4638,24.9,24.9,B1,pracownia,pracownia,n,,pracownia,,1,,,
5829,24.9,24.9,B1,słabość,słabość,n,,słabość,,1,,,
8058,24.9,24.9,B1,zaznaczyć,zaznaczyć,v,,zaznaczyć,,1,,,
1725,24.9,24.9,B1,inwestycyjny,inwestycyjny,adj,,inwestycyjny,,1,,,
4239,24.8,24.8,B1,pogodzić się,pogodzić się,vr,,pogodzić się,skończyć kłótnię,1,,,
2293,24.8,24.8,B1,krzesło,krzesło,n,,krzesło,,1,,,
2643,24.8,24.8,B1,martwy,martwy,adj,,martwy,,1,,,
6586,24.8,24.8,B1,tłum,tłum,n,,tłum,,1,,,
4954,24.8,24.8,B1,przesłać,przesłać,v,,przesłać,,1,,,
5196,24.8,24.8,B1,radykalny,radykalny,adj,,radykalny,,1,,,
6582,24.8,24.8,B1,tkanka,tkanka,n,,tkanka,,1,,,
6791,24.7,24.7,B1,uczestni-k/czka,uczestni-k/czka,n,,uczestni-k/czka,,1,,,
7751,24.7,24.7,B1,zabezpieczyć,zabezpieczyć,v,,zabezpieczyć,,1,,,
5805,24.7,24.7,B1,skrót,skrót,n,,skrót,literowy,1,,,
6151,24.7,24.7,B1,stres,stres,n,,stres,,1,,,
2459,24.7,24.7,B1,liceum,liceum,n,,liceum,,1,,,
7977,24.7,24.7,B1,zarządzać,zarządzać,v,zarządzać czymś,zarządzać czymś,,2,,,
7521,24.7,24.7,B1,wygodny,wygodny,adj,,wygodny,,1,,,
7997,24.7,24.7,B1,zasługiwać,zasługiwać,v,zasługiwać na coś,zasługiwać na coś,,2,,,
1571,24.7,24.7,B1,gwarantować,gwarantować,v,,gwarantować,,1,,,
184,24.7,24.7,B1,atrakcyjny,atrakcyjny,adj,,atrakcyjny,,1,,,
7307,24.6,24.6,B1,wojewódzki,wojewódzki,adj,,wojewódzki,,1,,,
641,24.6,24.6,B1,ciśnienie,ciśnienie,n,,ciśnienie,,1,,,
2173,24.6,24.6,B1,końcowy,końcowy,adj,,końcowy,,1,,,
8146,24.6,24.6,B1,zero,zero,n,,zero,,1,,,
7843,24.5,24.5,B1,zakon,zakon,n,,zakon,,1,,,
5703,24.5,24.5,B1,siadać,siadać,v,,siadać,,1,,,
2663,24.5,24.5,B1,matematyczny,matematyczny,adj,,matematyczny,,1,,,
6551,24.5,24.5,B1,teoretyczny,teoretyczny,adj,,teoretyczny,,1,,,
6917,24.5,24.5,B1,uratować,uratować,v,,uratować,,1,,,
1124,24.5,24.5,B1,dzienny,dzienny,adj,,dzienny,,1,,,
225,24.4,24.4,B1,badacz/ka,badacz/ka,n,,badacz/ka,naukowiec,1,,,
4108,24.4,24.4,B1,pobierać,pobierać,v,,pobierać,"energię, pożywienie",1,,,
6081,24.4,24.4,B1,statut,statut,n,,statut,,1,,,
6528,24.3,24.3,B1,telefoniczny,telefoniczny,adj,,telefoniczny,,1,,,
3354,24.3,24.3,B1,obronny,obronny,adj,,obronny,,1,,,
4395,24.3,24.3,B1,populacja,populacja,n,,populacja,,1,,,
249,24.3,24.3,B1,bar,bar,n,,bar,,1,,,
1197,24.3,24.3,B1,eksport,eksport,n,,eksport,,1,,,
3510,24.3,24.3,B1,odróżniać,odróżniać,v,,odróżniać,,1,,,
8031,24.3,24.3,B1,zaufać,zaufać,v,,zaufać,,1,,,
7241,24.3,24.3,B1,wisieć,wisieć,v,,wisieć,,1,,,
2623,24.3,24.3,B1,mandat,mandat,n,,mandat,kara,1,,,
4210,24.3,24.3,B1,podwójny,podwójny,adj,,podwójny,,1,,,
5849,24.3,24.3,B1,słownik,słownik,n,,słownik,,1,,,
5263,24.2,24.2,B1,referendum,referendum,n,,referendum,,1,,,
7571,24.2,24.2,B1,wyłączyć,wyłączyć,v,,wyłączyć,urządzenie,1,,,
1875,24.2,24.2,B1,kapitan,kapitan,n,,kapitan,,1,,,
1872,24.2,24.2,B1,kapitalizm,kapitalizm,n,,kapitalizm,,1,,,
3151,24.2,24.2,B1,niepodległość,niepodległość,n,,niepodległość,,1,,,
5953,24.2,24.2,B1,spojrzenie,spojrzenie,n,,spojrzenie,,1,,,
1568,24.2,24.2,B1,gwałtowny,gwałtowny,adj,,gwałtowny,"człowiek, zachowanie",1,,,
8242,24.1,24.1,B1,złożony,złożony,adj,,złożony,skomplikowany,1,,,
6893,24.1,24.1,B1,upaść,upaść,v,,upaść,,1,,,
935,24.1,24.1,B1,dorosły,dorosły,adj,,dorosły,osoba,1,,,
937,24.1,24.1,B1,dorosły,dorosły,n,,dorosły,osoba dorosła,1,,,
5550,24.1,24.1,B1,rysy,rysy,n,,rysy,zwł. twarzy,2,,,
2298,24.1,24.1,B1,krzywda,krzywda,n,,krzywda,,1,,,
3470,24.1,24.1,B1,odłożyć,odłożyć,v,,odłożyć,na bok,1,,,
2422,24.1,24.1,B1,legislacyjny,legislacyjny,adj,,legislacyjny,,1,,,
5937,24.1,24.1,B1,spis,spis,n,,spis,,1,,,
6777,24.1,24.1,B1,uciec,uciec,v,,uciec,,1,,,
1829,24.0,24.0,B1,językowy,językowy,adj,,językowy,,1,,,
1050,24.0,24.0,B1,dwudziesty,dwudziesty,num,,dwudziesty,,1,,,
208,24.0,24.0,B1,autostrada,autostrada,n,,autostrada,,1,,,
7476,24.0,24.0,B1,wybudować,wybudować,v,,wybudować,,1,,,
2967,24.0,24.0,B1,nałożyć,nałożyć,v,,nałożyć,krem itp.,1,,,
3287,24.00,24.0,B1,obalić,obalić,v,,obalić,,1,,,
3299,24.00,24.0,B1,obciążyć,obciążyć,v,,obciążyć,kogoś kosztami,1,,,
6471,24.0,24.0,B1,święt-y/a,święt-y/a,n,,święt-y/a,,1,,,
957,24.0,24.0,B1,dostosować,dostosować,v,,dostosować,prawo,1,,,
958,24.0,24.0,B1,dostosować się,dostosować się,vr,,dostosować się,,1,,,
7005,24.0,24.0,B1,uzależniony,uzależniony,adj,uzależniony od czegoś,uzależniony od czegoś,,2,,,
3244,24.0,24.0,B1,nigdzie,nigdzie,adv,,nigdzie,,1,,,
404,24.0,24.0,B1,bomba,bomba,n,,bomba,,1,,,
1781,24.0,24.0,B1,jądrowy,jądrowy,adj,,jądrowy,,1,,,
8048,24.0,24.0,B1,zawody,zawody,n,,zawody,,1,,,
7996,23.9,23.9,B1,zasługa,zasługa,n,,zasługa,,1,,,
1083,23.9,23.9,B1,dyspozycja,dyspozycja,n,,dyspozycja,,1,,,
3655,23.9,23.9,B1,opera,opera,n,,opera,,1,,,
5551,23.9,23.9,B1,rytm,rytm,n,,rytm,,1,,,
2642,23.9,23.9,B1,martwić się,martwić się,vr,,martwić się,,1,,,
8038,23.9,23.9,B1,zawdzięczać,zawdzięczać,v,zawdzięczać coś komuś,zawdzięczać coś komuś,,2,,,
796,23.9,23.9,B1,delegat/ka,delegat/ka,n,,delegat/ka,,1,,,
2488,23.9,23.9,B1,Litwa,Litwa,n,,Litwa,,1,,,
665,23.8,23.8,B1,cukier,cukier,n,,cukier,,1,,,
995,23.8,23.8,B1,dramat,dramat,n,,dramat,,1,,,
985,23.8,23.8,B1,dowódca,dowódca,n,,dowódca,,1,,,
7074,23.8,23.8,B1,wątek,wątek,n,,wątek,,1,,,
934,23.8,23.8,B1,dorobek,dorobek,n,,dorobek,"literacki, naukowy",1,,,
3960,23.8,23.8,B1,pić,pić,v,,pić,,1,,,
7671,23.8,23.8,B1,wyścig,wyścig,n,,wyścig,,1,,,
510,23.8,23.8,B1,celny,celny,adj,,celny,"strzał, cios",1,,,
1100,23.8,23.8,B1,działka,działka,n,,działka,ziemia,1,,,
1107,23.8,23.8,B1,dziedzictwo,dziedzictwo,n,,dziedzictwo,,1,,,
6210,23.8,23.8,B1,surowy,surowy,adj,,surowy,warzywa,1,,,
5306,23.7,23.7,B1,renta,renta,n,,renta,,1,,,
8441,23.7,23.7,B1,życzenie,życzenie,n,,życzenie,,1,,,
8415,23.7,23.7,B1,żart,żart,n,,żart,,1,,,
2419,23.6,23.6,B1,legenda,legenda,n,,legenda,historia,1,,,
1533,23.6,23.6,B1,gromadzić,gromadzić,v,,gromadzić,,1,,,
1534,23.6,23.6,B1,gromadzić się,gromadzić się,vr,,gromadzić się,,1,,,
